,comment_text,label,party
516,"""Oh no he didn't""  Just like he didn't party in Durham",0,conservatives
517,A holocaust survivor said the following: beware of those that promise the earth. But deliver nothing!  Seem familiar,0,libdems
518,"You could have said it better by handing Scotland a section 30 order and actually let Scotland have a voice in the UNUNITED UNEQUAL kingdom   .....oh sorry, my apologies!! I forgot, being a Scot means we are only allowed a voice once, then you can't open your mouth ever again!! ",0,conservatives
520,Thats a great policy however we train them we retain them Conditional on they must serve the NHS for a  minimum of five years payback time ,1,labour
521,Labour doesn’t even stand up for its own workers rights ,0,labour
522," News from the Good Law Protect.   A leaked document has revealed which Conservative MPs and Peers funnelled companies through a ‘VIP lane’ for lucrative PPE contracts, without competition.   A staggering £1.6 billion worth of contracts were awarded as a result of referrals from just ten politicians at the heart of the Conservative party.   The leaked list of the 47 companies in the VIP lane, first seen by Politico, can be found here.  ",0,libdems
523,Tackling inflation by spending shed loads of money and handing out more benefits. Mr Sunak it was you shelling out all the Covid money that has got us into this mess. And now you are our PM ,0,conservatives
524,Well done England  you are one of the best teams in the world.,2,labour
525,Chronic underfunding of the NHS is not an unexpected‘crisis’ It is deliberate sabotage ,0,conservatives
526,"December 11, 2022:  #PleaseRT  But Russia is trying to pull the curtain on the war. Russia has entered an all-out offensive. We should end the war! ● Click below for the full text!   The world's ""special zones"": USA's Mexican border, EU Algeria, Commonwealth 　British Commonwealth - Australia, Okinawa, North Korea, Sakhalin...English, Japanese, French, German　　   --------- The Labour Party @labourparty  Please do your best ---------  ........",1,labour
527,Let's go one step further shall we ? How about allowing our constituencie parties  to choose who THEY want to stand as their MP.just a thought ,1,labour
528,"I don't blame the Tories, they are what they are, they have always represented the rich and shafted the poor, I blame the stupidly of the working class men and women who allowed themselves to be influenced to vote for them ",0,labour
529,Should think about protecting England. White British are now the minority!! FGS!! ,0,conservatives
530,"Excellent speech again. Spoken with direction and clear vision for the future. Unlike Sunak the clown who still thinks banks need bailouts, the public is lazy, and the homeless own companies. I see a few more of Sunaks NHS contract rat friends have been investigated. I wonder how long until each profiteer and donor throws the Tories under the bus  to escape criminal prosecutions.",0,libdems
531,"Lol, won't happen ....Even if Guardian readers and lefties buy into it...",0,labour
532,Amen ,2,conservatives
533,About six weeks ago I listened stunned when we had the unelected  Sunak foisted on us.,0,conservatives
534,Oh thank goodness for that! We were all really worried about all those people buying new builds having a dodgy internet connection...,0,conservatives
536,"They have to get the bloody Tories out first. If you want what you say , get your fingers out and make a difference ",0,labour
537,"Did they ask him why he goes back on his 'pledges', lies, why is he so vindictive, why he won't back workers rights, why is he is so unprincipled etc etc",0,labour
538," Rishi Sunak’s Maths Plan  The prime minister is looking at plans to ensure all pupils in England study maths in some form until the age of 18. Rishi Sunak will announce the aim in his first speech of 2023 later, which he will use to set out his priorities for the year.  This is an admission of failure from the Prime Minister on behalf of a Conservative Government that has neglected our children's education so badly.  Too many children are being left behind when it comes to maths, and that happens well before they reach 16.  The Prime Minister's words mean nothing without the extra funding and staff to make it happen. You don't need a maths A-Level to know it takes more teachers to teach maths to age 18 than to 16.   Schools are already struggling with a shortage of maths teachers, and the Conservatives have no plan to turn that around.  If Rishi Sunak is serious about reversing the Conservatives' awful record on numeracy, he should start by cancelling the planned cuts to early years education and come forward with a real plan to recruit and retain the teachers we need.",0,libdems
539,Wonder how little abuse Kane will get for missing that penalty ,0,conservatives
540,Go England ,2,conservatives
541,"Great News..About Time ,Stupid idiots, waste our time & don't get anywhere. ",0,conservatives
542,So it's the governments fault that they don't know how to claim ,0,libdems
543,"Now that is just not true. The High St in Rishy Sunak's constituency is being revamped. So much for levelling up as opposed to buying votes then.  As for public transport, HS2 is going ahead but just not where it is needed and not by simply extending the network developed by those filthy europeans.Another, very expensive mess.",0,libdems
544,Shame he is not leading now ,0,conservatives
545,It's just not though is it  it's going to private companies that drain the NHS,0,conservatives
546,Lest we forget ,1,conservatives
547,Stop blaming unions for the amount of money the Conservatives  have wasted. Billions and billions absolute disgrace. Just be honest and stop scapegoating other organisations ,0,conservatives
548,"“We won’t let Labour-backed unions grind Britain to a halt”  Aye,  you’re doing that all by yourselves ",0,conservatives
549,"It has dipped by 0.2%, and is still over 10%. And this is just CPI. It is calculated against figures over the past year, of course it is levelling out   Yet the tories tell us this is a win…….let the good times roll, eh.",0,libdems
